,,0
slfr_rdi,slfl_qa,0.8305088177456851
slfr_qa,ufsl_rdi,0.8305300753731073
ufsl_rdi,slfr_qa,0.8305300753731073
afsr_qa,slfr_nrdi04L,0.8305383834373691
slfr_nrdi04L,afsr_qa,0.8305383834373691
slfl_qa,slfr_nrdi02L,0.8306252730744526
slfr_nrdi02L,slfl_qa,0.8306252730744526
cfpr_nrdi06L,slfl_qa,0.8306728044360232
slfl_qa,cfpr_nrdi06L,0.8306728044360232
ufsr_mean_length,ufsr_elongation,0.8306951674597138
ufsr_elongation,ufsr_mean_length,0.8306951674597138
slfl_qa,slfr_nrdi04L,0.8307555812739857
slfr_nrdi04L,slfl_qa,0.8307555812739857
cfpl_number_of_tracts,cfpr_volume,0.830919048260009
cfpr_volume,cfpl_number_of_tracts,0.830919048260009
afsr_qa,slfr_nrdi06L,0.8310024004340335
slfr_nrdi06L,afsr_qa,0.8310024004340335
slfl_qa,afsl_qa,0.8310042920859888
afsl_qa,slfl_qa,0.8310042920859888
slfr_qa,ufsl_nrdi02L,0.8311034302134361
ufsl_nrdi02L,slfr_qa,0.8311034302134361
slfl_qa,fatl_nrdi06L,0.8312149530219567
fatl_nrdi06L,slfl_qa,0.8312149530219567
slfr_nrdi06L,slfl_qa,0.8312410354829134
slfl_qa,slfr_nrdi06L,0.8312410354829134
cfpr_nrdi06L,slfr_iso,0.8314064994850638
slfr_iso,cfpr_nrdi06L,0.8314064994850638
cfpr_nrdi04L,slfl_qa,0.8315828216170498
slfl_qa,cfpr_nrdi04L,0.8315828216170498
slfl_qa,cfpr_nrdi02L,0.831738315217496
cfpr_nrdi02L,slfl_qa,0.831738315217496
slfl_area_of_end_region_2,slfl_area_of_end_region_1,0.831744742139245
slfl_area_of_end_region_1,slfl_area_of_end_region_2,0.831744742139245
ufsl_nrdi04L,slfr_qa,0.8317915123969706
slfr_qa,ufsl_nrdi04L,0.8317915123969706
slfl_qa,cfpr_rdi,0.8318638380949464
cfpr_rdi,slfl_qa,0.8318638380949464
slfr_trunk_volume,slfr_total_surface_area,0.8319870310335323
slfr_total_surface_area,slfr_trunk_volume,0.8319870310335323
cfpl_iso,slfr_iso,0.8326656934670309
slfr_iso,cfpl_iso,0.8326656934670309
cfpr_nrdi04L,slfr_iso,0.8326957332318248
slfr_iso,cfpr_nrdi04L,0.8326957332318248
slfl_nrdi06L,cfpr_qa,0.8327827459605159
cfpr_qa,slfl_nrdi06L,0.8327827459605159
cfpr_number_of_tracts,cfpl_total_surface_area,0.8328122868530194
cfpl_total_surface_area,cfpr_number_of_tracts,0.8328122868530194
cfpr_qa,slfr_qa,0.8328501063038047
slfr_qa,cfpr_qa,0.8328501063038047
cfpr_nrdi02L,slfr_iso,0.8329191808773929
slfr_iso,cfpr_nrdi02L,0.8329191808773929
cfpr_rdi,slfr_iso,0.833100560773415
slfr_iso,cfpr_rdi,0.833100560773415
slfl_nrdi06L,slfr_qa,0.8332164951225722
slfr_qa,slfl_nrdi06L,0.8332164951225722
fatr_iso,slfr_nrdi06L,0.8333167569892096
slfr_nrdi06L,fatr_iso,0.8333167569892096
slfr_qa,ufsl_qa,0.8336367995770643
ufsl_qa,slfr_qa,0.8336367995770643
cfpl_mean_length,cfpl_total_surface_area,0.8336880063594417
cfpl_total_surface_area,cfpl_mean_length,0.8336880063594417
slfr_qa,afsl_nrdi06L,0.8338337498450679
afsl_nrdi06L,slfr_qa,0.8338337498450679
fatl_nrdi06L,slfl_iso,0.8341236809384646
slfl_iso,fatl_nrdi06L,0.8341236809384646
cfpl_total_radius_of_end_regions,cfpl_volume,0.8341421840703493
cfpl_volume,cfpl_total_radius_of_end_regions,0.8341421840703493
slfl_nrdi04L,cfpr_qa,0.8343293597455674
cfpr_qa,slfl_nrdi04L,0.8343293597455674
cfpl_nrdi06L,slfr_iso,0.8345085970772171
slfr_iso,cfpl_nrdi06L,0.8345085970772171
slfl_nrdi02L,cfpr_qa,0.8345122612842606
cfpr_qa,slfl_nrdi02L,0.8345122612842606
slfl_rdi,cfpr_qa,0.834638354578964
cfpr_qa,slfl_rdi,0.834638354578964
slfr_branch_volume,slfr_volume,0.8347949140025385
slfr_volume,slfr_branch_volume,0.8347949140025385
ufsl_nrdi06L,slfr_qa,0.8353068567609351
slfr_qa,ufsl_nrdi06L,0.8353068567609351
slfl_iso,fatl_nrdi04L,0.8353162771620146
fatl_nrdi04L,slfl_iso,0.8353162771620146
slfr_irregularity,slfr_area_of_end_region_2,0.835372976762656
slfr_area_of_end_region_2,slfr_irregularity,0.835372976762656
slfl_iso,fatl_nrdi02L,0.8354453082367576
fatl_nrdi02L,slfl_iso,0.8354453082367576
slfr_nrdi04L,fatr_iso,0.8355058478255104
fatr_iso,slfr_nrdi04L,0.8355058478255104
afsl_nrdi04L,slfr_qa,0.8355080180704264
slfr_qa,afsl_nrdi04L,0.8355080180704264
slfl_iso,fatl_rdi,0.8355288341938544
fatl_rdi,slfl_iso,0.8355288341938544
ufsr_iso,slfl_iso,0.8357569376658236
slfl_iso,ufsr_iso,0.8357569376658236
slfr_qa,afsl_nrdi02L,0.8357985259247298
afsl_nrdi02L,slfr_qa,0.8357985259247298
fatr_iso,slfr_nrdi02L,0.8358681797499895
slfr_nrdi02L,fatr_iso,0.8358681797499895
afsl_rdi,slfr_qa,0.8360335935395733
slfr_qa,afsl_rdi,0.8360335935395733
cfpl_number_of_tracts,cfpl_radius_of_end_region_2,0.8360778193666267
cfpl_radius_of_end_region_2,cfpl_number_of_tracts,0.8360778193666267
slfr_rdi,fatr_iso,0.8361571847163953
fatr_iso,slfr_rdi,0.8361571847163953
slfr_iso,cfpl_nrdi04L,0.836189852709559
cfpl_nrdi04L,slfr_iso,0.836189852709559
slfr_nrdi06L,ufsl_iso,0.8363596825527638
ufsl_iso,slfr_nrdi06L,0.8363596825527638
slfr_iso,cfpl_nrdi02L,0.8364855003908356
cfpl_nrdi02L,slfr_iso,0.8364855003908356
slfr_rdi,ufsl_iso,0.836576550282542
ufsl_iso,slfr_rdi,0.836576550282542
ufsl_iso,slfr_nrdi02L,0.8365867190396487
slfr_nrdi02L,ufsl_iso,0.8365867190396487
ufsl_iso,slfr_nrdi04L,0.8365878995972699
slfr_nrdi04L,ufsl_iso,0.8365878995972699
slfr_iso,cfpl_rdi,0.8367261015063355
cfpl_rdi,slfr_iso,0.8367261015063355
cfpl_total_radius_of_end_regions,cfpl_irregularity,0.8373877953649919
cfpl_irregularity,cfpl_total_radius_of_end_regions,0.8373877953649919
cfpl_trunk_volume,cfpl_area_of_end_region_1,0.8376510782308655
cfpl_area_of_end_region_1,cfpl_trunk_volume,0.8376510782308655
slfl_qa,cfpl_qa,0.8381043990753406
cfpl_qa,slfl_qa,0.8381043990753406
fatr_qa,slfl_iso,0.8382785757305794
slfl_iso,fatr_qa,0.8382785757305794
fatr_area_of_end_region_1,fatr_number_of_tracts,0.8386516200109608
fatr_number_of_tracts,fatr_area_of_end_region_1,0.8386516200109608
afsl_diameter,afsl_number_of_tracts,0.8388390731604185
afsl_number_of_tracts,afsl_diameter,0.8388390731604185
afsr_qa,fatl_iso,0.8389449811124114
fatl_iso,afsr_qa,0.8389449811124114
fatr_number_of_tracts,fatl_number_of_tracts,0.8390810134715433
fatl_number_of_tracts,fatr_number_of_tracts,0.8390810134715433
slfl_iso,fatl_qa,0.8392426810051267
fatl_qa,slfl_iso,0.8392426810051267
ufsl_iso,slfl_iso,0.8393934594741711
slfl_iso,ufsl_iso,0.8393934594741711
afsr_iso,slfr_iso,0.8395919255950878
slfr_iso,afsr_iso,0.8395919255950878
cfpl_nrdi06L,slfl_iso,0.8396174654077294
slfl_iso,cfpl_nrdi06L,0.8396174654077294
slfl_qa,fatr_rdi,0.8396381242711675
fatr_rdi,slfl_qa,0.8396381242711675
fatr_nrdi06L,slfl_qa,0.8396484814136317
slfl_qa,fatr_nrdi06L,0.8396484814136317
fatr_nrdi02L,slfl_qa,0.8396871671011296
slfl_qa,fatr_nrdi02L,0.8396871671011296
slfl_qa,fatr_nrdi04L,0.8397298186797256
fatr_nrdi04L,slfl_qa,0.8397298186797256
slfr_iso,ufsr_iso,0.8398364065797816
ufsr_iso,slfr_iso,0.8398364065797816
slfr_area_of_end_region_1,slfr_irregularity,0.8400135922519477
slfr_irregularity,slfr_area_of_end_region_1,0.8400135922519477
cfpr_trunk_volume,cfpr_area_of_end_region_2,0.8400819422033046
cfpr_area_of_end_region_2,cfpr_trunk_volume,0.8400819422033046
slfr_qa,afsl_qa,0.8401285583904999
afsl_qa,slfr_qa,0.8401285583904999
slfl_iso,cfpl_nrdi04L,0.8403842152214551
cfpl_nrdi04L,slfl_iso,0.8403842152214551
cfpl_qa,slfr_qa,0.8404249769777428
slfr_qa,cfpl_qa,0.8404249769777428
slfl_iso,cfpl_nrdi02L,0.8405147473603017
cfpl_nrdi02L,slfl_iso,0.8405147473603017
slfl_iso,cfpl_iso,0.8405318537768555
cfpl_iso,slfl_iso,0.8405318537768555
slfl_iso,cfpl_rdi,0.8406200637545294
cfpl_rdi,slfl_iso,0.8406200637545294
slfl_nrdi06L,cfpl_qa,0.8409592775343687
cfpl_qa,slfl_nrdi06L,0.8409592775343687
cfpl_mean_length,cfpl_number_of_tracts,0.8410262401195029
cfpl_number_of_tracts,cfpl_mean_length,0.8410262401195029
cfpl_total_surface_area,cfpl_trunk_volume,0.8411914365498656
cfpl_trunk_volume,cfpl_total_surface_area,0.8411914365498656
slfr_qa,fatl_qa,0.8412980263518846
fatl_qa,slfr_qa,0.8412980263518846
slfl_qa,cfpr_qa,0.8414150343030254
cfpr_qa,slfl_qa,0.8414150343030254
ufsr_qa,slfr_nrdi06L,0.8414170545622467
slfr_nrdi06L,ufsr_qa,0.8414170545622467
slfl_qa,afsl_nrdi06L,0.8414567974871678
afsl_nrdi06L,slfl_qa,0.8414567974871678
afsr_area_of_end_region_2,afsr_diameter,0.84194243378372
afsr_diameter,afsr_area_of_end_region_2,0.84194243378372
ufsr_qa,slfr_nrdi04L,0.8419959837479124
slfr_nrdi04L,ufsr_qa,0.8419959837479124
slfr_nrdi02L,ufsr_qa,0.8420608528673316
ufsr_qa,slfr_nrdi02L,0.8420608528673316
fatl_iso,slfr_iso,0.8420894783404208
slfr_iso,fatl_iso,0.8420894783404208
ufsr_qa,slfr_rdi,0.8421050040557526
slfr_rdi,ufsr_qa,0.8421050040557526
cfpl_iso,slfr_qa,0.8425946366997203
slfr_qa,cfpl_iso,0.8425946366997203
afsl_nrdi04L,slfl_qa,0.8428358489860145
slfl_qa,afsl_nrdi04L,0.8428358489860145
slfr_diameter,slfr_branch_volume,0.8428482865003427
slfr_branch_volume,slfr_diameter,0.8428482865003427
slfl_qa,afsl_nrdi02L,0.8430765612893785
afsl_nrdi02L,slfl_qa,0.8430765612893785
afsl_rdi,slfl_qa,0.8432702784825135
slfl_qa,afsl_rdi,0.8432702784825135
fatr_qa,slfr_qa,0.843307605332605
slfr_qa,fatr_qa,0.843307605332605
slfl_nrdi04L,cfpl_qa,0.8434896940774466
cfpl_qa,slfl_nrdi04L,0.8434896940774466
fatr_irregularity_of_end_region_1,fatl_irregularity_of_end_region_1,0.8436454646095045
fatl_irregularity_of_end_region_1,fatr_irregularity_of_end_region_1,0.8436454646095045
slfl_nrdi02L,cfpl_qa,0.8438545092029642
cfpl_qa,slfl_nrdi02L,0.8438545092029642
ufsr_nrdi06L,slfr_iso,0.844061664504059
slfr_iso,ufsr_nrdi06L,0.844061664504059
cfpl_qa,slfl_rdi,0.844130141966486
slfl_rdi,cfpl_qa,0.844130141966486
cfpl_number_of_tracts,cfpl_trunk_volume,0.8445118898037136
cfpl_trunk_volume,cfpl_number_of_tracts,0.8445118898037136
fatl_nrdi06L,slfr_iso,0.8445307484386676
slfr_iso,fatl_nrdi06L,0.8445307484386676
slfr_qa,cfpl_nrdi06L,0.8447160427007039
cfpl_nrdi06L,slfr_qa,0.8447160427007039
cfpl_span,cfpl_total_radius_of_end_regions,0.8447512537650842
cfpl_total_radius_of_end_regions,cfpl_span,0.8447512537650842
slfl_iso,ufsr_qa,0.8447515919923454
ufsr_qa,slfl_iso,0.8447515919923454
slfr_qa,cfpl_nrdi04L,0.8448268522060272
cfpl_nrdi04L,slfr_qa,0.8448268522060272
slfr_qa,cfpl_nrdi02L,0.8448385234593205
cfpl_nrdi02L,slfr_qa,0.8448385234593205
slfr_qa,cfpl_rdi,0.8448466187209729
cfpl_rdi,slfr_qa,0.8448466187209729
fatr_nrdi06L,slfl_iso,0.84534980724847
slfl_iso,fatr_nrdi06L,0.84534980724847
afsr_total_surface_area,afsr_area_of_end_region_2,0.8454011498750037
afsr_area_of_end_region_2,afsr_total_surface_area,0.8454011498750037
ufsl_ad,ufsl_md,0.845675348977216
ufsl_md,ufsl_ad,0.845675348977216
fatr_nrdi04L,slfl_iso,0.8458029784792447
slfl_iso,fatr_nrdi04L,0.8458029784792447
slfl_iso,fatr_nrdi02L,0.8458273459934484
fatr_nrdi02L,slfl_iso,0.8458273459934484
fatr_rdi,slfl_iso,0.8458336330695004
slfl_iso,fatr_rdi,0.8458336330695004
cfpr_iso,slfl_nrdi06L,0.8458809778588449
slfl_nrdi06L,cfpr_iso,0.8458809778588449
cfpl_mean_length,cfpl_radius_of_end_region_2,0.8459267296059495
cfpl_radius_of_end_region_2,cfpl_mean_length,0.8459267296059495
cfpl_radius_of_end_region_2,cfpl_total_surface_area,0.8459574399975953
cfpl_total_surface_area,cfpl_radius_of_end_region_2,0.8459574399975953
slfl_nrdi06L,fatl_rdi,0.8464793036809559
fatl_rdi,slfl_nrdi06L,0.8464793036809559
fatr_mean_length,fatr_span,0.8466509314075409
fatr_span,fatr_mean_length,0.8466509314075409
fatl_md,fatr_rd,0.8467740176730064
fatr_rd,fatl_md,0.8467740176730064
fatl_nrdi02L,slfl_nrdi06L,0.8468783782789525
slfl_nrdi06L,fatl_nrdi02L,0.8468783782789525
slfl_rdi,fatl_rdi,0.8469866603267134
fatl_rdi,slfl_rdi,0.8469866603267134
fatl_rdi,slfl_nrdi02L,0.8470156147915529
slfl_nrdi02L,fatl_rdi,0.8470156147915529
fatl_rdi,slfl_nrdi04L,0.8470203910971776
slfl_nrdi04L,fatl_rdi,0.8470203910971776
afsl_diameter,afsl_total_area_of_end_regions,0.847241341940499
afsl_total_area_of_end_regions,afsl_diameter,0.847241341940499
slfl_rdi,fatl_nrdi02L,0.8472681403009622
fatl_nrdi02L,slfl_rdi,0.8472681403009622
slfl_nrdi02L,fatl_nrdi02L,0.8473105668584462
fatl_nrdi02L,slfl_nrdi02L,0.8473105668584462
fatl_nrdi02L,slfl_nrdi04L,0.8473316838893223
slfl_nrdi04L,fatl_nrdi02L,0.8473316838893223
fatl_nrdi04L,slfl_nrdi06L,0.8473379927033956
slfl_nrdi06L,fatl_nrdi04L,0.8473379927033956
ufsr_nrdi04L,slfr_iso,0.8474429303562002
slfr_iso,ufsr_nrdi04L,0.8474429303562002
fatl_nrdi04L,slfl_rdi,0.8475843579795992
slfl_rdi,fatl_nrdi04L,0.8475843579795992
fatl_nrdi04L,slfl_nrdi02L,0.8476432098521667
slfl_nrdi02L,fatl_nrdi04L,0.8476432098521667
cfpr_iso,slfl_nrdi04L,0.8476611557765722
slfl_nrdi04L,cfpr_iso,0.8476611557765722
fatl_nrdi04L,slfl_nrdi04L,0.8476842506394909
slfl_nrdi04L,fatl_nrdi04L,0.8476842506394909
cfpr_iso,slfl_nrdi02L,0.8478863267088207
slfl_nrdi02L,cfpr_iso,0.8478863267088207
afsl_nrdi06L,slfr_rdi,0.8478921380641965
slfr_rdi,afsl_nrdi06L,0.8478921380641965
fatl_qa,slfr_rdi,0.8479086516120735
slfr_rdi,fatl_qa,0.8479086516120735
slfr_iso,ufsr_nrdi02L,0.847976920337097
ufsr_nrdi02L,slfr_iso,0.847976920337097
slfl_rdi,cfpr_iso,0.848046735521983
cfpr_iso,slfl_rdi,0.848046735521983
fatl_qa,slfr_nrdi02L,0.8481096203830405
slfr_nrdi02L,fatl_qa,0.8481096203830405
slfr_nrdi02L,afsl_nrdi06L,0.8481455220748972
afsl_nrdi06L,slfr_nrdi02L,0.8481455220748972
cfpr_nrdi06L,slfl_nrdi06L,0.8481960267395224
slfl_nrdi06L,cfpr_nrdi06L,0.8481960267395224
fatl_qa,slfr_nrdi04L,0.8483415271095864
slfr_nrdi04L,fatl_qa,0.8483415271095864
ufsr_rdi,slfr_iso,0.8483955489470903
slfr_iso,ufsr_rdi,0.8483955489470903
slfl_nrdi06L,cfpr_nrdi04L,0.8484412740412604
cfpr_nrdi04L,slfl_nrdi06L,0.8484412740412604
slfr_nrdi04L,afsl_nrdi06L,0.8484413265720095
afsl_nrdi06L,slfr_nrdi04L,0.8484413265720095
slfl_nrdi06L,cfpr_nrdi02L,0.8484774147042834
cfpr_nrdi02L,slfl_nrdi06L,0.8484774147042834
cfpr_rdi,slfl_nrdi06L,0.8485052758362837
slfl_nrdi06L,cfpr_rdi,0.8485052758362837
cfpr_area_of_end_region_2,cfpr_volume,0.8485661012503993
cfpr_volume,cfpr_area_of_end_region_2,0.8485661012503993
cfpr_qa,slfr_rdi,0.8485937511627065
slfr_rdi,cfpr_qa,0.8485937511627065
slfr_iso,cfpl_qa,0.8487137793016744
cfpl_qa,slfr_iso,0.8487137793016744
slfr_nrdi02L,cfpr_qa,0.8487456003052667
cfpr_qa,slfr_nrdi02L,0.8487456003052667
slfl_rdi,fatl_nrdi06L,0.8488195892590592
fatl_nrdi06L,slfl_rdi,0.8488195892590592
slfr_nrdi04L,cfpr_qa,0.8489182712305765
cfpr_qa,slfr_nrdi04L,0.8489182712305765
slfl_nrdi02L,fatl_nrdi06L,0.8489681865115871
fatl_nrdi06L,slfl_nrdi02L,0.8489681865115871
cfpl_irregularity,cfpl_number_of_tracts,0.8489748929924764
cfpl_number_of_tracts,cfpl_irregularity,0.8489748929924764
slfl_nrdi04L,fatl_nrdi06L,0.8491181052910001
fatl_nrdi06L,slfl_nrdi04L,0.8491181052910001
fatl_nrdi04L,slfr_iso,0.8491185972868835
slfr_iso,fatl_nrdi04L,0.8491185972868835
slfr_rdi,slfl_rdi,0.8491855950697372
slfl_rdi,slfr_rdi,0.8491855950697372
slfr_rdi,afsl_nrdi04L,0.8491925119264558
afsl_nrdi04L,slfr_rdi,0.8491925119264558
slfr_area_of_end_region_1,slfr_trunk_volume,0.8492689271878806
slfr_trunk_volume,slfr_area_of_end_region_1,0.8492689271878806
afsl_radius_of_end_region_2,afsl_irregularity_of_end_region_2,0.8493085369069564
afsl_irregularity_of_end_region_2,afsl_radius_of_end_region_2,0.8493085369069564
slfl_nrdi06L,fatl_nrdi06L,0.8493571630503383
fatl_nrdi06L,slfl_nrdi06L,0.8493571630503383
fatl_qa,slfr_nrdi06L,0.8493681290811037
slfr_nrdi06L,fatl_qa,0.8493681290811037
slfl_rdi,slfr_nrdi02L,0.8494024065180449
slfr_nrdi02L,slfl_rdi,0.8494024065180449
slfr_rdi,afsl_nrdi02L,0.8494164991248022
afsl_nrdi02L,slfr_rdi,0.8494164991248022
afsl_nrdi04L,slfr_nrdi02L,0.8494321045175046
slfr_nrdi02L,afsl_nrdi04L,0.8494321045175046
slfr_rdi,slfl_nrdi02L,0.8494681040390502
slfl_nrdi02L,slfr_rdi,0.8494681040390502
slfr_rdi,fatr_qa,0.8495584498571214
fatr_qa,slfr_rdi,0.8495584498571214
afsl_rdi,slfr_rdi,0.8495981698771804
slfr_rdi,afsl_rdi,0.8495981698771804
cfpl_trunk_volume,cfpl_area_of_end_region_2,0.8496216950115099
cfpl_area_of_end_region_2,cfpl_trunk_volume,0.8496216950115099
cfpr_qa,slfr_nrdi06L,0.8496257723000399
slfr_nrdi06L,cfpr_qa,0.8496257723000399
slfr_nrdi02L,afsl_nrdi02L,0.8496536258146506
afsl_nrdi02L,slfr_nrdi02L,0.8496536258146506
slfr_nrdi04L,slfl_rdi,0.8496537746704556
slfl_rdi,slfr_nrdi04L,0.8496537746704556
slfl_nrdi02L,slfr_nrdi02L,0.8496970734677067
slfr_nrdi02L,slfl_nrdi02L,0.8496970734677067
afsl_nrdi04L,slfr_nrdi04L,0.8497111551675534
slfr_nrdi04L,afsl_nrdi04L,0.8497111551675534
slfr_rdi,slfl_nrdi04L,0.8497797883493846
slfl_nrdi04L,slfr_rdi,0.8497797883493846
fatr_qa,slfr_nrdi02L,0.8497851078444634
slfr_nrdi02L,fatr_qa,0.8497851078444634
slfr_nrdi06L,afsl_nrdi06L,0.8498128506826086
afsl_nrdi06L,slfr_nrdi06L,0.8498128506826086
slfr_nrdi02L,afsl_rdi,0.8498332867157352
afsl_rdi,slfr_nrdi02L,0.8498332867157352
cfpr_nrdi06L,slfl_nrdi04L,0.8498338034365549
slfl_nrdi04L,cfpr_nrdi06L,0.8498338034365549
fatl_nrdi02L,slfr_iso,0.8498678454603008
slfr_iso,fatl_nrdi02L,0.8498678454603008
fatr_number_of_tracts,fatr_total_area_of_end_regions,0.8499175051148613
fatr_total_area_of_end_regions,fatr_number_of_tracts,0.8499175051148613
afsl_nrdi02L,slfr_nrdi04L,0.8499296810223803
slfr_nrdi04L,afsl_nrdi02L,0.8499296810223803
afsr_qa,fatr_iso,0.8499339965913906
fatr_iso,afsr_qa,0.8499339965913906
slfr_nrdi04L,slfl_nrdi02L,0.8499631987098646
slfl_nrdi02L,slfr_nrdi04L,0.8499631987098646
fatl_md,fatr_ad,0.8500165634477417
fatr_ad,fatl_md,0.8500165634477417
slfr_nrdi02L,slfl_nrdi04L,0.8500235068368036
slfl_nrdi04L,slfr_nrdi02L,0.8500235068368036
slfl_nrdi02L,cfpr_nrdi06L,0.8500321947484133
cfpr_nrdi06L,slfl_nrdi02L,0.8500321947484133
slfr_nrdi04L,fatr_qa,0.850048186543668
fatr_qa,slfr_nrdi04L,0.850048186543668
afsl_rdi,slfr_nrdi04L,0.8501069005044636
slfr_nrdi04L,afsl_rdi,0.8501069005044636
slfr_trunk_volume,slfr_diameter,0.8501328795527303
slfr_diameter,slfr_trunk_volume,0.8501328795527303
slfl_rdi,cfpr_nrdi06L,0.8501705018414084
cfpr_nrdi06L,slfl_rdi,0.8501705018414084
slfl_nrdi04L,cfpr_nrdi04L,0.8502110808878385
cfpr_nrdi04L,slfl_nrdi04L,0.8502110808878385
ufsl_qa,fatr_iso,0.8502194250495893
fatr_iso,ufsl_qa,0.8502194250495893
slfl_nrdi04L,cfpr_nrdi02L,0.850270929943753
cfpr_nrdi02L,slfl_nrdi04L,0.850270929943753
slfl_nrdi04L,slfr_nrdi04L,0.8503075345703242
slfr_nrdi04L,slfl_nrdi04L,0.8503075345703242
slfl_nrdi04L,cfpr_rdi,0.850318126311828
cfpr_rdi,slfl_nrdi04L,0.850318126311828
slfl_nrdi02L,cfpr_nrdi04L,0.8504339279437846
cfpr_nrdi04L,slfl_nrdi02L,0.8504339279437846
slfr_iso,fatl_rdi,0.8504616873377857
fatl_rdi,slfr_iso,0.8504616873377857
cfpr_nrdi02L,slfl_nrdi02L,0.8504981694354625
slfl_nrdi02L,cfpr_nrdi02L,0.8504981694354625
cfpr_rdi,slfl_nrdi02L,0.8505489482315949
slfl_nrdi02L,cfpr_rdi,0.8505489482315949
cfpr_nrdi04L,slfl_rdi,0.8505923701293052
slfl_rdi,cfpr_nrdi04L,0.8505923701293052
cfpr_nrdi02L,slfl_rdi,0.8506602282638538
slfl_rdi,cfpr_nrdi02L,0.8506602282638538
cfpr_rdi,slfl_rdi,0.850713956805638
slfl_rdi,cfpr_rdi,0.850713956805638
slfr_nrdi06L,slfl_rdi,0.8507882329061298
slfl_rdi,slfr_nrdi06L,0.8507882329061298
fatr_total_radius_of_end_regions,fatr_radius_of_end_region_2,0.8508830442152947
fatr_radius_of_end_region_2,fatr_total_radius_of_end_regions,0.8508830442152947
slfl_nrdi06L,slfr_rdi,0.8508971967408921
slfr_rdi,slfl_nrdi06L,0.8508971967408921
afsl_nrdi04L,slfr_nrdi06L,0.8509917411067792
slfr_nrdi06L,afsl_nrdi04L,0.8509917411067792
cfpl_iso,slfl_qa,0.8510288469202378
slfl_qa,cfpl_iso,0.8510288469202378
slfr_iso,fatr_nrdi06L,0.8510721443977545
fatr_nrdi06L,slfr_iso,0.8510721443977545
slfr_nrdi06L,slfl_nrdi02L,0.851177414383994
slfl_nrdi02L,slfr_nrdi06L,0.851177414383994
ufsr_rdi,slfl_nrdi06L,0.8511792050227326
slfl_nrdi06L,ufsr_rdi,0.8511792050227326
slfr_nrdi06L,afsl_nrdi02L,0.8511940103533648
afsl_nrdi02L,slfr_nrdi06L,0.8511940103533648
slfl_nrdi06L,slfr_nrdi02L,0.8512201433681036
slfr_nrdi02L,slfl_nrdi06L,0.8512201433681036
slfr_nrdi06L,fatr_qa,0.8512429773536273
fatr_qa,slfr_nrdi06L,0.8512429773536273
slfr_iso,fatr_iso,0.8512538026850001
fatr_iso,slfr_iso,0.8512538026850001
afsl_rdi,slfr_nrdi06L,0.8513579800328247
slfr_nrdi06L,afsl_rdi,0.8513579800328247
ufsr_nrdi02L,slfl_nrdi06L,0.8515696562363864
slfl_nrdi06L,ufsr_nrdi02L,0.8515696562363864
slfr_nrdi04L,slfl_nrdi06L,0.851600346484708
slfl_nrdi06L,slfr_nrdi04L,0.851600346484708
slfr_nrdi06L,slfl_nrdi04L,0.8516185159035038
slfl_nrdi04L,slfr_nrdi06L,0.8516185159035038
cfpl_nrdi06L,slfl_qa,0.8517805562594787
slfl_qa,cfpl_nrdi06L,0.8517805562594787
slfl_nrdi06L,fatr_rdi,0.8518882051776082
fatr_rdi,slfl_nrdi06L,0.8518882051776082
ufsr_nrdi04L,slfl_nrdi06L,0.852030397785288
slfl_nrdi06L,ufsr_nrdi04L,0.852030397785288
slfl_nrdi06L,fatr_nrdi02L,0.8520839465072656
fatr_nrdi02L,slfl_nrdi06L,0.8520839465072656
slfl_qa,cfpl_nrdi04L,0.8520862809691873
cfpl_nrdi04L,slfl_qa,0.8520862809691873
cfpl_nrdi02L,slfl_qa,0.85213282046226
slfl_qa,cfpl_nrdi02L,0.85213282046226
slfl_qa,cfpl_rdi,0.8521699702178291
cfpl_rdi,slfl_qa,0.8521699702178291
slfl_nrdi06L,fatr_nrdi04L,0.8523054372399149
fatr_nrdi04L,slfl_nrdi06L,0.8523054372399149
slfl_nrdi04L,ufsr_rdi,0.8526815996561187
ufsr_rdi,slfl_nrdi04L,0.8526815996561187
ufsl_mean_length,ufsl_elongation,0.8528531386993722
ufsl_elongation,ufsl_mean_length,0.8528531386993722
slfl_nrdi02L,ufsr_rdi,0.8528550773520517
ufsr_rdi,slfl_nrdi02L,0.8528550773520517
cfpr_area_of_end_region_1,cfpr_number_of_tracts,0.8528858581799208
cfpr_number_of_tracts,cfpr_area_of_end_region_1,0.8528858581799208
slfl_rdi,ufsr_rdi,0.8529722814084393
ufsr_rdi,slfl_rdi,0.8529722814084393
ufsr_nrdi02L,slfl_nrdi04L,0.852984380499986
slfl_nrdi04L,ufsr_nrdi02L,0.852984380499986
slfl_nrdi02L,ufsr_nrdi02L,0.8531415406658913
ufsr_nrdi02L,slfl_nrdi02L,0.8531415406658913
fatr_nrdi06L,slfl_nrdi06L,0.8531920729059609
slfl_nrdi06L,fatr_nrdi06L,0.8531920729059609
slfr_total_surface_area,slfr_branch_volume,0.8532298701781621
slfr_branch_volume,slfr_total_surface_area,0.8532298701781621
ufsr_nrdi02L,slfl_rdi,0.8532452955911028
slfl_rdi,ufsr_nrdi02L,0.8532452955911028
cfpl_trunk_volume,cfpl_diameter,0.8533200380035438
cfpl_diameter,cfpl_trunk_volume,0.8533200380035438
ufsr_nrdi04L,slfl_nrdi04L,0.853337636941899
